"video_id","feature_names"
"facebook1658157467579142","People, Human, Person, Blonde, Girl, Female, Woman, Poster, Reese Witherspoon, Vehicle, Car, Automobile, Transportation, Shailene Woodley, Paper, Brochure, Flyer, Etta Bond, Grace Potter"
"facebook1681309668597255","Person, People, Human, Poster, Brochure, Flyer, Paper, Stage, Lamp, Chandelier, Raissa Santana, Laura Mvula"
"facebook1703203503041880","Trademark, Logo, Cup, Coffee Cup, Food, Seasoning, Ketchup, Human, Person, People, Spoon, Cutlery"
"facebook1713717511990479","Food, Flora, Plant, People, Human, Person, Fruit, Avocado, Produce, Bbq, Bacon, Crystal, Pizza, Logo, Trademark"
"facebook1726979260664304","Human, People, Person, Trademark, Logo, Text, Egg, Food, Word"
"facebook1744246262270937","Trademark, Logo, Human, People, Person, Food, Cookie, Biscuit, Bowl, Raisins, Gravy"
"facebook1753329118061976","Person, People, Human, Poster, TEXT_TOP_RIGHT, Michael B. Jordan, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Flyer, Paper, Brochure, Art, Text, Autograph, Handwriting, Signature, Modern Art, Logo, Trademark"
"facebook1766810263336694","Human, People, Person, TEXT_BOTTOM_LEFT, Miguel Arias Cañete, TEXT_MIDDLE_LEFT, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, Tin, Aluminium, TEXT_BOTTOM_RIGHT, TEXT_TOP_LEFT, Can, Back, TEXT_TOP_CENTER, TEXT_TOP_RIGHT"
"facebook1769618176619223","People, Person, Human, TEXT_TOP_RIGHT, Canal, Outdoors, Water, TEXT_BOTTOM_LEFT, Nature, Pipeline, TEXT_BOTTOM_CENTER, Coast, Dirt Road, Gravel, Road, Window, Soil, Sea, Ocean, Transportation"
"facebook1783602888554085","People, Person, Human, Beanie, Cap, Hat, Clothing, TEXT_BOTTOM_CENTER, TEXT_TOP_RIGHT, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Team, Soldier, Military, Military Uniform, Army, Swat Team, Crowd, Leisure Activities, Boat"
"facebook1801339563218529","Food, Trademark, Logo, Human, Person, People, Pasta, Dumpling, Ravioli, Custard, Flora, Plant, Manicure, Nail, Butter, Coral Reef, Sea, Alcyonacea, Brain Coral, Ocean"
"facebook1813631648698389","Person, Human, People, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Poster, Paper, Brochure, Flyer, TEXT_BOTTOM_RIGHT, Jar, Flora, Plant, Furniture, Tile, Couch, Pottery, Box, Fern"
"facebook1887879994802995","Human, People, Person, Poster, Paper, Brochure, Flyer, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, Altar, TEXT_BOTTOM_LEFT, Text, Webpage, File, Architecture, Building, Logo, Trademark, Collage, Word"
"facebook2130347486994144","People, Human, Person, Food, Dessert, Chocolate, Zahra Rahnavard, Cake, Logo, Trademark, Shop, Bakery, Billboard, Scoreboard, Alcohol, Drink, Beverage, Flyer, Brochure, Poster"
"facebook2164494573579435","Food, Biscuit, Cookie, TEXT_BOTTOM_CENTER, Logo, Trademark, Flora, Plant, TEXT_BOTTOM_RIGHT, Toy, Teddy Bear, Person, Human, People, Egg, TEXT_TOP_CENTER, TEXT_TOP_RIGHT, TEXT_MIDDLE_CENTER, Word"
"facebook2302203039797411","Drink, Beverage, Lemonade"
"facebook305053776650647","People, Person, Human, Nature, Eruption, Outdoors, Cliff, Blonde, Alexandra Cousteau, Lava, Outer Space, Space, Universe, Astronomy, Mountain, Smoke, Bucket, Tripod, Alps, Fire"
"facebook857474107758308","Person, Human, People, Food, Cake, Dessert, Birthday Cake, Icing, Creme, Cream, Cupcake, Saucer, Pottery, Mixer, Blender, Cup, Drink, Dairy, Milkshake, Milk"
"facebook861787917326927","People, Person, Human, Food, Bread, Cornbread, Avocado, Fruit, Plant, Flora, Produce, Dessert, Cream, Creme, Text, Alphabet, Bubble, Cake, Glass"
"facebook865811826924536","Human, Person, People, Plant, Flora, Jar, Pottery, Gift, Potted Plant, Vase, Box, Jenna Ushkowitz, Mushroom, Glass, Clothing, Footwear, Fungus, Conifer, Tree, Yew"
"facebook865849203575803","People, Person, Human, Food, Dough, Sprinkles, Cooking Batter, Donut, Dessert, Pastry, Bowl, Drink, Beverage, Lemonade, Logo, Trademark, Sphere, Cookie, Biscuit, Mixing Bowl"
"facebook872793676226351","Human, Person, People, Blonde, Female, Ntjam Rosie, Bottle, Cocktail, Alcohol, Girl, Drink, Beverage, Jar, Flora, Plant, Pottery, Mint, Potted Plant, Vase, Planter"
"facebook872811046224614","Food, Dough, Chocolate, Human, Person, People, Dessert, Pizza, Fire, Rust, Electrical Device, Text, Appliance, Oven, Hearth, Document, Cake, Flora, Plant, Fireplace"
"facebook874290156076703","Food, Bread, Bagel, People, Human, Person, Aluminium, Computer Keyboard, Computer Hardware, Hardware, Electronics, Keyboard, Cornbread, Cooker, Slow Cooker, Face, Dimples, Fried Chicken, Hole, Donut"
"facebook877951869032203","Cooking, Food, People, Human, Person, French Toast, Toast, Bread, Plant, Flora, Sushi, Grapes, Fruit, Produce, Plum, Spoon, Cutlery, Logo, Trademark, Bowl"
"facebook879664802205905","People, Human, Person, Dessert, Food, Brownie, Chocolate, Cookie, Biscuit, Cake, Soil, Flora, Plant, Coffee Table, Table, Furniture, Jar, Pottery, Tree, Moss"
"facebook882527465252972","Human, Person, People, Beata Kempa, Poster, Beverage, Glass, Drink, Brochure, Paper, Flyer, Blonde, Word, Bar Counter, Pub, Bartender, Menu, Text, Cup, Furniture"
"facebook887049498134102","People, Person, Human, Light Fixture, Food, Cake, Dessert, Birthday Cake, Bread, Cornbread, Plant, Flora, Custard, Butter, Produce, Vegetable, Cabbage, Glass"
"facebook887055631466822","Human, People, Person, Furniture, Playing Golf, Chair, Glass, Beverage, Drink, Bottle, Golf, Sport, Sports, Lighting, Sphere, Couch, Bench, Alcohol, Clothing, Swimwear"
"facebook887518301420555","Human, People, Person, Blonde, Katharine Viner, Make Out, Saskia De Coster, Brick, Canal, Female, Girl, Jar, Plant, Flora, Woman, Gate, Pottery, David Finch, Potted Plant, Vase"
"facebook887536468085405","Human, People, Person, Bubble, Food, Fries, Alphabet, Text, Glass, Plant, Flora, Animal, Seahorse, Sea Life, Mammal, Vegetable, Produce, Sprout, Bean Sprout, Logo"
"facebook888316844657431","Human, Person, People, Poster, Sarah Skaalum Jørgensen, Plant, Flora, Vine, Paper, Brochure, Flyer, Swimwear, Clothing, Nature, Cumulus, Sky, Cloud, Flood, Sphere, Bucket"
"facebook888476107974838","Person, People, Human, Poster, Logo, Trademark, Billboard, Word, Flyer, Paper, Brochure, Animal, Flame, Fire, Team, Herd, Nature, Sky, Cumulus, Scoreboard"
"facebook898009163688199","Sewing, Flyer, Brochure, Paper, Poster, Robot, Trademark, Logo, Human, Person, People, Sapphire, Jewelry, Gemstone, Word, Ornament, Hole, Cup, Toilet, Space"
"facebook898027253702993","Human, People, Person, Chage, Burger, Food, Table, Furniture, Dining Table, Glass, Drink, Beverage, Beer, Beer Bottle, Alcohol, Bottle, Sandwich, Plant, Jar, Flora"
"facebook905917486235641","People, Person, Human, Trademark, Logo, TEXT_TOP_CENTER, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_LEFT, Food, Animal, Hot Dog, Plant, Flora, Grapefruit, Orange, Citrus Fruit, Fruit, Produce, TEXT_TOP_LEFT, Bacon"
"facebook906067746220615","Food, Bacon, People, Human, Person, Logo, Trademark, Pasta, Macaroni, Gravy, TEXT_TOP_LEFT, TEXT_MIDDLE_CENTER, Bbq, Butter, Glass, TEXT_MIDDLE_LEFT, Nail, Bucket, Manicure, Cream"
"facebook907686879392035","Human, People, Person, Food, Dessert, TEXT_TOP_LEFT, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, Lilli Gruber, Chocolate, Cream, Creme, Logo, Trademark, Brownie, Cookie, Biscuit, Cone, Manicure"
"facebook910051792488877","People, Human, Person, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Fries, Food, Logo, Trademark, TEXT_BOTTOM_RIGHT, Chris Kirk, Person Eating, Cup, Lighting, Flyer, Paper, Brochure, Poster, Mouth, Throat"
"facebook912421372251919","Human, Person, People, Food, Ravioli, Pasta, Dumpling, TEXT_TOP_LEFT, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Electrical Device, Appliance, Oven, Poster, Cornbread, Bread, TEXT_MIDDLE_CENTER, Gohar Rasheed, Trademark, Logo"
"facebook914661365372915","Human, People, Person, Bar Counter, Pub, Furniture, Glass, Beverage, Drink, Poster, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Bartender, Worker, Bookcase, Table, Balcony, Hearth, Fireplace, Word"
"facebook928979640607754","People, Human, Person, Food, Dessert, Cream, Creme, Chocolate, Drink, Beverage, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Pot, Boiling, TEXT_BOTTOM_RIGHT, Cup, Aluminium, Arm"
"facebook930765103762541","Person, People, Human, Yiyun Li, Electrical Device, Appliance, Toaster, Food, Refrigerator, Fridge, Bottle, Bowl, Cup, TEXT_BOTTOM_CENTER, Hand, TEXT_BOTTOM_RIGHT, Alphabet, Text, Dough, Tin"
"facebook939715006184281","People, Human, Person, Furniture, Chair, Wheelchair, Couch, Dining Table, Table, Sideboard, Electrical Device, Oven, Appliance, Jar, Pottery, Flora, Plant, Poster, Potted Plant, Vase"
"facebook952285638265492","Human, Person, People, Logo, Trademark, Electrical Device, Appliance, Oven, TEXT_TOP_CENTER, TEXT_TOP_LEFT, French Toast, Bread, Food, Toast, TEXT_MIDDLE_CENTER, Soil, Sign"
"facebook962316377249729","Space, Outer Space, Universe, Astronomy, Sphere, Planet, Globe, Trademark, Logo, Earth, Bubble"
"facebook976561082488490","Person, Human, People, Logo, Trademark, Paper, Team, Flying, Poster, Transportation, Airplane, Aircraft, Warplane"
"jwplayer0De5BWP8","People, Person, Human, Trash, Animal, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, Dog, Collage, Poster, Trademark, Logo, Pointer, TEXT_TOP_RIGHT, TEXT_BOTTOM_LEFT, TEXT_TOP_LEFT"
"jwplayer1lzpyeXs","People, Human, Person, Food, Plant, Flora, TEXT_BOTTOM_LEFT, TEXT_TOP_LEFT, Logo, Trademark, Dough, Hardwood, Wood, TEXT_BOTTOM_CENTER, Produce, Fruit, Grapes, Home Decor, Cushion, Ravioli"
"jwplayer2WML7Wh9","TEXT_TOP_RIGHT, Animal, Cat, Pet, Mammal, TEXT_BOTTOM_LEFT, Manx, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, Box, Flora, Plant, Poster, Couch, Furniture, Vine, Person, Human, People, Siamese"
"jwplayer2dxPTgQw","Human, Person, People, Poster, Jada Facer, Sakshi Malik, Headband, Turban, Hat, Clothing, Cup, Jar, Flora, Plant, Potted Plant, Vase, Pottery, Sphere, Paper, Brochure"
"jwplayer4WTB3CI4","Human, Person, People, Beer, Beverage, Drink, Beer Glass, Glass, Alcohol, Poster, Cup, Cooking, Flora, Plant, Jar, Vase, Potted Plant, Pottery, Bishop, Priest"
"jwplayer5qZhcvXn","People, Human, Person, Food, Ribs, Diedrich Bader, Cake, Dessert, Logo, Trademark, Kim Yuna, Eating, Meal, Seafood, Jar, Plant, Flora, David Navara, Pottery, Chisato Fukushima"
"jwplayer5vmzn1aD","Food, Sandwich, People, Person, Human, Cookie, Biscuit, Burger, Beard, Trademark, Logo, Flora, Plant, Christopher Tolofua"
"jwplayer755EqIMR","TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Human, Person, People, TEXT_BOTTOM_RIGHT, Transportation, Bulldozer, Logo, Vehicle, Snowplow, Tractor, Trademark"
"jwplayer7gHbwz0o","Human, Person, People, Soil, Park Bench, Plant, Trademark, Logo, Flora, Planting"
"jwplayer7xkthZvG","Human, People, Person, TEXT_TOP_LEFT, Beverage, Drink, Transportation, Glass, Plant, Flora, Building, Bartender, Ferry, Boat, Bengü, Urban, Road, Vehicle, Worker, Jar"
"jwplayer8IGbm4tr","Human, Person, People, Elephant, Animal, Wildlife, Mammal, Mud, Soil, TEXT_TOP_RIGHT, Logo, Trademark"
"jwplayer8K43x8Tw","People, Person, Human, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, TEXT_TOP_RIGHT, Animal, Dog, Logo, Trademark, TEXT_BOTTOM_RIGHT, Kennel, Den, Dog House, Sideboard, Furniture, Pet, Labrador Retriever, Text, Mammal"
"jwplayerAAfzPRKv","Human, People, Person, Taraji P. Henson, Michael Angelakos, White Board, Bookcase, Furniture, Shelf, Beard, Bottle, Word, Bowl, Girl, Female, Oshri Cohen"
"facebook733070076882499","People, Human, Person, Nature, Driving, Vehicle, Transportation, Jar, Plant, Flora, Pottery, Food, Salvador Sánchez Cerén, Outdoors, Scenery, Aerial View, Landscape, Leonidas Donskis, Bbq, Automobile"
"facebook750525361802448","Human, People, Person, Poster, Danny DeVito, Mariano Pavone, Ryan Reynolds, Paper, Flyer, Brochure, Justice Smith, Art, Back, Modern Art, Silhouette, Toine van Peperstraten, Beard, Building, Urban, Collage"
"facebook767931323379254","People, Human, Person, Blonde, Vonda Shepard, Female, Girl, Woman, Bottle, Couch"
"facebook771633779692795","Person, Human, People, Plant, Flora, Building, Jar, Pottery, Vase, Potted Plant, Food, Urban, Transportation, Cup, Animal, Isabella Castillo, Bird, Cock Bird, Fowl, Chicken"
"facebook774997362689770","Human, Person, People, Amplify Dot, Transportation, Train, Vehicle, Sidewalk, Pavement, Train Station, Terminal, Walkway, Path, Subway, White Board, Laza Morgan, Person Eating, Poster, Indoors, Electronics"
"facebook800165360171781","Human, Person, People, Kim Jong-un, Poster, Walewska Oliveira, Peter Dinklage, TEXT_TOP_LEFT, Jon Fishman, People Hugging, Trademark, Logo, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, António José Seguro, Jerry Speyer, Clothing, Ronaldo Souza, Corset, Mehmet Yıldız"
"facebook801622000010186","Person, People, Human, Caitlin Wachs, Cup, Coffee Cup, Flora, Plant, Food, Bean, Vegetable, Produce, Beverage, Drink, Couch, Furniture, Jar, Pottery, Herbs, Planter"
"facebook803408326486558","People, Human, Person, Logo, Trademark, Food, Beverage, Drink, Dessert, Pizza, Bowl, Cake, Glass, Sprinkles, Wood, Hardwood, Cookie, Biscuit, Cream, Creme"
"facebook803551849805539","People, Human, Person, Food, Ivan Tásler, Bbq, Cooking, Burger, Dessert, Chocolate, Ribs, Beard, Brownie, Cookie, Biscuit, Cake, Word, Trademark, Logo, Baseball Cap"
"facebook804370533068666","Human, People, Person, Footwear, Clothing, Marie-Eugénie de Jésus, Produce, Plant, Flora, Food, Fruit, Banana, Blonde, Manicure, Nail, Female, Girl, Woman, Paper, Confetti"
"facebook805991989573187","Flora, Plant, Glass, Food, Vegetable, Produce, Corn, Grain, Jar, Trademark, Logo, Bean"
"facebook806986539462070","Plant, Flora, Produce, Food, Fruit, Human, People, Person, Watermelon, Peach, Alcohol, Beverage, Drink, Cocktail, Melon, Bowl, Apple, Playing Soccer, Glass, Toe"
"facebook813337382171981","Person, People, Human, Plant, Flora, Watermelon, Produce, Fruit, Food, Beverage, Drink, Cup, Toe"
"facebook815139921980065","Food, Person, People, Human, Bread, Bagel, Person Eating, Juan Mónaco, Pizza, Trademark, Logo, Chocolate, Fudge, Sandwich, Bbq, Hole, Sam Smith, Dessert, Cake, Burger"
"facebook820593454779707","Flora, Plant, Food, Fruit, Produce, Watermelon, Money, Coin, Bowl, Raspberry, Chocolate, Dessert, Sprinkles, Hardwood, Wood, Person, People, Human, Grapes, Melon"
"facebook822951171193999","Human, People, Person, Bubble, Ornament, Gemstone, Jewelry, Opal, Footwear, Clothing, Glass, Sneaker, Shoe, Toe, Poster, Word, Light, Glitter"
"facebook824348354404217","Food, Dessert, People, Human, Person, Birthday Cake, Cake, Cream, Creme, Plant, Flora, Paper, Confetti, Vegetable, Produce, Bean, Whipped Cream, Animal, Sprinkles, Dinghy"
"facebook826205597551826","Food, Flora, Plant, Vegetable, Produce, Popcorn, Snack, Bowl, Birthday Cake, Cake, Dessert, Grain, Rice, Salad, Ampersand, Alphabet, Text, Plywood, Sprout, Trademark"
"facebook827519804087072","Flora, Jar, Plant, Person, People, Human, Vase, Potted Plant, Pottery, Female, Blonde, Girl, Woman, Frida Hallgren, Furniture, Daniela Lavender, Chair, Couch, Indoors, Cupboard"
"facebook830532947107429","Dessert, Food, Person, Human, People, Creme, Cream, Trademark, Logo, Chocolate, Forge, Pottery, Jar, Plant, Flora, Flame, Fire"
"facebook831759630318094","Food, Human, Person, People, Pizza, Cooking, Plant, Flora, Bowl, Frying Pan, Wok, Jar, Pottery, Curry, Wood, Hardwood, Loudspeaker, Electronics, Speaker, Slow Cooker"
"facebook832237463615306","Chocolate, Food, Dessert, People, Human, Person, Brownie, Cake, Cookie, Biscuit, Ampersand, Alphabet, Text, Trademark, Logo"
"facebook834914100014309","Person, People, Human, Food, Cream, Dessert, Creme, Trademark, Logo, Alphabet, Ampersand, Text, Dough, Whipped Cream"
"facebook838738842965168","Food, Chocolate, People, Human, Person, Dessert, Bbq, Bread, Toast, French Toast, Electronics, Camera, Bacon, Ampersand, Alphabet, Text, Logo, Trademark, Croissant, Wok"
"facebook838770169628702","Person, Human, People, Cup, Coffee Cup, Drink, Beverage, Dairy, Juice, Milk, Milkshake, Luis Scott-Vargas, Thigh, Coat, Suit, Overcoat, Clothing"
"facebook841023876069998","Human, Person, People, Food, Pizza, Electrical Device, Appliance, Dough, Flora, Plant, Tree, Palm Tree, Arecaceae, Oven, Fudge, Chocolate, Marisa Pavan, Dessert, Billboard, Jar"
"facebook844993775673008","Person, Human, People, Glass, Goblet, Drink, Beverage, Sticker, Alcohol, Label, Text, Spoon, Bottle, Electrical Device, Bowl, Cutlery"
"facebook845437515628634","Human, People, Person, Text, Wood, Logo, Trademark, Food, Cake, Birthday Cake, Dessert, Hardwood, Jewelry, Ornament, Ring, Business Card, Paper, Table, Cutlery, Coffee Table"
"facebook846904148803642","People, Human, Person, Text, Steve Harvey, Poster, Steve Stevens, Ben Curtis, Phil Lester, Flyer, Paper, Brochure, Logan Henderson, Andy Richter, Glasses, Temi Dollface, Rouxinol Faduncho, Agnieszka Bednarek-Kasza, Lara Rossi, Speech"
"facebook847524075419978","Glass, Food, Dessert, Drink, Beverage, People, Person, Human, Chocolate, Cake, Creme, Cream, French Toast, Toast, Bread, Coffee Table, Table, Electrical Device, Oven, Appliance"
"facebook850724241750025","Human, Person, People, Poster, Golf, Sports, Sport, Road, Intersection, Dance, Leisure Activities, Dance Pose, Tango, Sidewalk, Pavement, Molding, Laura Harrier, Walkway, Path, Text"
"facebook852186521620400","Beth Riesgraf, People, Person, Human, Flora, Plant, Jar, Pottery, Potted Plant, Vase, Glass, Beverage, Drink, Alcohol, Cocktail, Shop, Goblet, Dairy, Milkshake, Milk"
"facebook857893737716345","Cake, Dessert, Food, Human, Person, People, Cream, Creme, Transportation, Vehicle, Truck, Fudge, Chocolate, Gravy, Automobile, Car"
"facebook860208307484888","Food, Nachos, Flora, Plant, Carrot, Produce, Vegetable, Pizza, Human, People, Person"
"facebook861303587363698","People, Person, Human, Bugoy Cariño, John Hensley, Mascot, Poster, Charlyne Yi, Plasma, Light, Paper, Brochure, Flyer, Ruth Kadiri"
"facebook862196527286066","People, Human, Person, Paper, Confetti, Food, Cake, Dessert, Sprinkles, Birthday Cake, Drawing, Art, Doodle, Cream, Creme, Icing, Confectionery, Sweets, Candy, Lollipop"
"facebook864173347076722","Food, Human, People, Person, Bowl, Dessert, Cake, Pizza, Chocolate, Logo, Trademark, Gift, Biscuit, Cookie, Wood, Hardwood, Seasoning, Ketchup, Cup, Flora"
"facebook865809256924793","Food, People, Person, Human, Text, Cream, Creme, Dessert, Bagel, Bread, Paper, Ticket, Glass, Meatball, Electrical Device, Plant, Flora, Jam, Blackboard, Bowl"
"facebook865833673589018","People, Human, Person, Jennifer Veal, People Laughing, Oliver Mtukudzi, Billboard, Brick, Musical, Performer, Leisure Activities, Cardigan, Sweater, Clothing, Afro Hairstyle, Hair, Chocolate"
"facebook865903176903739","Bottle, People, Human, Person, Cooking, Wok, Frying Pan, Plant, Flora, Beard, Food, Vegetable, Produce, Logo, Trademark, Cauliflower, Sprout, Bean Sprout, Carrot, Bowl"
"facebook865927353567988","Human, People, Person, Beverage, Drink, Logo, Trademark, Creme, Cream, Food, Dessert, Alcohol, Cocktail, Spoon, Cutlery, Bowl, Whipped Cream, Jewelry, Ring, Glass"
"facebook867875923384793","Human, Person, People, Snoop Dogg, Martha Stewart, Blonde, Girl, Female, Woman, Kristy Swanson, Ellen DeGeneres, Glasses, Animal, Sea Life, Seafood, Lobster, Invertebrate, Food, Michael Strahan, Plant"
