"video_id","feature_names","title","description","category","duration","path","topics"
"facebook10155434613093387","Weather, Transportation, Human, Home Decor, Cap, Poster, Automobile, Kid, Newborn, Text, Smoke, Hat, Person, Vehicle, Furniture, Fog, Baby, People, Car, Asleep, Stroller, Headrest, Pollution, Smog, Cushion, Nature, Child, Bus, Clothing, Power Plant, Beanie, Cradle, 1 average shot changes per 10 seconds, 91-120 seconds, Flyer, Bag, Brochure, Head, Word, 1-3 shot changes first 30 seconds, 0 shot changes first 10 seconds, Paper","This Device Will Protect Your Baby From Air Pollution","Protect your baby from air pollution with this device.","NEWS",91.646,"/SeekerMedia/videos/10155434613093387/",
"facebook10156097383275891","Transportation, Leisure Activities, Poster, Human, Automobile, Innovation, Lighting, Glass, Ct Scan, Flora, Michael Oenning, Nagat Al-Saghira, Promotional, 3 shot changes first 10 seconds, Text, Person, Smoke, Awning, Drink, Vehicle, People, Light, Car, Alcohol, X-Ray, Phone, Bling, Electronics, Entrepreneurship, Music, Jewelry, Person Smoking, Tomomitsu Yamaguchi, Bowl, Bus, Glasses, Billboard, 10-12 shot changes first 30 seconds, Society, Sanya Richards-Ross, 2 average shot changes per 10 seconds, 91-120 seconds, Logo, Flyer, Ángela Leiva, Brochure, Adventure Travel, Head, Alternative Medicine, Night Life, Word, Plant, Beverage, Shaking Hands, Ornament, Adé Bantu, Blackboard, Trademark, Paper, Canopy, Advertisement","Loopr","This party bus takes you from point A to CBD. >> thrl.st/2Fv9Bc5","NEWS",119.998,"/thrillisttravel/videos/10156097383275891/",
"facebook629005487287770","Poster, Transportation, Mojito, Human, Barry Larkin, Automobile, Flora, Kid, Face, 3 shot changes first 10 seconds, Smile, Urban, Person, Baby, Vehicle, Furniture, Cocktail, Car, People, Alcohol, Park Bench, Oak, Convertible, Jacquees, Child, Pottery, Glasses, Bonsai, 1 average shot changes per 10 seconds, Portrait, Jar, 91-120 seconds, Logo, Tree, Vase, Plant, Studio Couch, Word, Potted Plant, Trademark, Aloe","This Guy Makes Incredible Sign Language Music Videos","This guy makes incredible sign language music videos. (via NowThis Entertainment)","NEWS",101.31,"/thrillisttravel/videos/629005487287770/",
"facebook10155617494623387","4-6 shot changes first 30 seconds, Automobile, Transportation, Poster, Human, Kid, File Folder, Asphalt, Art/Technology, Promotional, Car Culture, Traffic Jam, Intersection, Freeway, Text, Person, Awning, Vehicle, Baby, People, Car, Peter Pacult, Shipping Container, Art, Road, Tarmac, Parking Lot, Aaron Antonovsky, Science, Compilation/Clips, International, Game, News Story, Child, Construction, File Binder, Parking, Sedan, Greeting Card, Engine, Graphic Design, Ampersand, 91-120 seconds, 2 average shot changes per 10 seconds, Flyer, Brochure, Alphabet, Shirt, Head, Bib, Envelope, Word, 1 shot changes first 10 seconds, Mail, Paper, Domino, Canopy, Advocacy","Origami-Inspired Designs Could Help Put An End To Traffic Noise","Urban areas could use origami to curb noise pollution.","NEWS",117.673,"/SeekerMedia/videos/10155617494623387/",
"facebook10156074663675891","4-6 shot changes first 30 seconds, Transportation, Poster, Human, Electrical Device, Automobile, Person, Dessert, Vehicle, Car, Carpenter, People, Chocolate, Apparel, Cake, Table, Appliance, Apron, Food, Brownie, Pub, Oven, Bowl, Clothing, 2 shot changes first 10 seconds, Shelf, Cooking, Wood, Plywood, Shop, Dress Shirt, 2 average shot changes per 10 seconds, Cookie, Pot, Shirt, Word, Sink, Biscuit, Fudge, Bar Counter","How To Make Fudge","Learn how to make the best fudge ever.","NEWS",90.814,"/thrillistfoodanddrink/videos/10156074663675891/",
"facebook1344834588911433","Poster, Human, Transportation, Leisure Activities, Automobile, Kid, Dance, Bicycle, Asphalt, 16-18 shot changes first 30 seconds, Beer Bottle, Sports Car, Person, Bike, Ball, Accessories, Vehicle, Robot, Drink, Baby, Adventure, Light, Collage, People, Car, Alcohol, Weapon, Tarmac, Jim Neidhart, Flare, Sphere, 5 average shot changes per 10 seconds, 5 shot changes first 10 seconds, Child, Glasses, Toy, Figurine, 31-60 seconds, Race Car, Beer, Animal, Sport, Sports, Logo, Flyer, Brochure, Head, Amanda Tepe, Performer, Word, Inflatable, Paintball, Beverage, Pit Stop, Snow, Bottle, Trademark, Paper, Cyclist","IG User Hot.Kenobi Poses Toys to Make Them Literal Action Figures","This photographer turns toys into literal action figures.","NEWS",52.67,"/thrillistentertainment/videos/1344834588911433/",
"facebook1360514054010153","Human, Luggage, Transportation, Poster, Automobile, Ct Scan, Promotional, Charlize Theron, Person, Text, Dewi Driegen, Movies, 4 shot changes first 10 seconds, Vehicle, People, Suitcase, Car, X-Ray, Coat, Table, Female, Glasses, Girl, Clothing, 31-60 seconds, Celebrity Fan/Gossip, Woman, Overcoat, Flyer, Gown, Logo, Brochure, Robe, Head, Blonde, Trailer/Preview, 13-15 shot changes first 30 seconds, Word, Action & Adventure, 3 average shot changes per 10 seconds, Arts & Entertainment, Trademark, Paper","Charlize Theron Is Effin Brutal in New Action Flick Atomic B...","Holy sh*t —  Atomic Blonde looks amazing! (via NowThis Entertainment)","NEWS",54.718,"/thrillistentertainment/videos/1360514054010153/",
"facebook10155810950565891","4-6 shot changes first 30 seconds, Transportation, Poster, Human, Jeep, Automobile, Ferry, Jeep, Asphalt, Caucasian Woman, Caucasian Woman , Woman with Dark Hair, Sea Waves, Ocean, Water skiing, Beach, Person, Sports Car, Vehicle, Thrillist, Text-on-Screen, People, Truck, Flood, Car, Airplane, Tubing, Road, Motorcycle, Fishing, Amphibious car, Live, Tarmac, Rowboat, Outdoors, Jet Ski, Waterfront, Green vehicle, Convertible, Lake, Nature, Woman with Blonde Hair, Black vehicle, Amphibious Vehicle, White vehicle, Buggy, SUV (Sport Utility Vehicle), Semi truck, Semi truck, Semi truck, Water, Toy, Seaplane, Hovercraft, Formula One, Dinghy, White text, 2 shot changes first 10 seconds, Yacht, Race Car, Pickup Truck, Sport, Surfing, red vehicle, Man with Blonde Hair, 91-120 seconds, 2 average shot changes per 10 seconds, Sea, Sports, Logo, Flyer, Brochure, Boat, Man with Dark Hair, Yacht, Word, Blue vehicle, Action & Adventure, Transformers, DJ Kayz, Watercraft, Vessel, Woman wearing bikini, White text on red backdrop, Biplane, Trademark, Paper, Social Trending","WaterCar","This amphibious car is just as fast in water as it is on land.","NEWS",91.689,"/Thrillist/videos/10155810950565891/",
"facebook10155808474825891","Transportation, Leisure Activities, Human, Car Show, Backyard, Automobile, Electrical Device, Walking, Fence, Handrail, Ct Scan, Geranium, Flora, Jersey, Person, Toilet, Accessories, Restaurant, Furniture, Airplane, People, Car, Blossom, Vest, Yard, 4 average shot changes per 10 seconds, X-Ray, Hand, Team, 61-90 seconds, Shorts, T-Shirt, Outdoors, Fridge, Electronics, Cafe, 6 shot changes first 10 seconds, Appliance, Bbq, Tin, Food, Flower, Female, Cup, Banister, Cooler, Aaron Kromer, Girl, Glasses, Clothing, Window, Seaplane, Dinghy, Chair, Staircase, Moss, Shura, Animal, Playground, David Cronenberg, Aluminium, Logo, Boat, Shirt, Refrigerator, Blonde, Word, 13-15 shot changes first 30 seconds, Plant, Water Bottle, Watercraft, Hedge, Bottle, Trademark, Screen, Paper","Cooler Cannon","This cooler will toss you a beer from 8 feet away","NEWS",74.366,"/thrillistfoodanddrink/videos/10155808474825891/",
"facebook10155887489883387","4-6 shot changes first 30 seconds, 15 - 20 Percent Of Screen Width - First 10 Seconds, Weather, Transportation, Human, Electrical Device, Automobile, Poster, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Red Sky, Outer Space, Driving, Text, Person, Power Lines, Vehicle, Connector, Night, Light, People, Car, Airplane, 3 Seconds on Screen, Space, Astronomy, TEXT_BOTTOM_LEFT, 61-90 seconds, Sunrise, Outdoors, Electronics, GPS, Flare, Sphere, Cumulus, TEXT_TOP_LEFT, Building, Nature, Hole, Earth, Electric Transmission Tower, Brick, Cable, 11 - 15 Words on Screen - First 10 Seconds, Universe, Cottage, 1 - 2 Words Per Second - First 10 Seconds, 5 - 10 Percent of Screen Height - First 10 Seconds, Planet, Dawn, 2 average shot changes per 10 seconds, Sand, Sky, Dusk, Logo, Globe, Brochure, Flyer, Housing, Soil, House, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, Word, 1 shot changes first 10 seconds, Sunset, Telescope, Ground, Desert, Stencil, Sun, Biplane, Antenna, Aurora, Radio Telescope, Trademark, Paper, Cloud, Architecture","There Might Not Be Life On Earth If We Didn’t Have A Magnetosphere","Heres why Earths magnetosphere is so important.","NEWS",78.825,"/SeekerMedia/videos/10155887489883387/",
"facebook1319255794845574","Windshield, Transportation, Glacier, Human, Luggage, Home Decor, Beard, Automobile, Pilot, Educational Content, Silhouette, Lighting, 16-18 shot changes first 30 seconds, Plan, Outer Space, Driving, Gundi Ellert, Informative, Text, Person, Car Mirror, measuring, 4 shot changes first 10 seconds, Vehicle, Monitor, Furniture, Educational, Panning shot, Suitcase, People, Car, Airplane, Shareable, Donald Trump , Space, Mirror, Astronomy, Phone, Global warming, POV : Point of View, Outdoors, Electronics, Engaging, Flying, Glacier, Apparel, 3-4 minutes, Sphere, Headrest, Hospital, Compilation/Clips, Science, Focal Point, Still image, Voiceover - American Accent, Mountain, Ice, Voiceover - Female, Voiceover - Male, Credible, Web Series, Close-up, Nature, Cushion, Environmental Protection, NASA measures surface change in the Arctic, Climate Change, Seeker, Alps, Convincing, World, Glasses, Clothing, Arctic, Water, Winter, Instrument landing system, Universe, Operating Theatre, Chair, White text, Scientific explanation , environmental issues, LCD Screen, Shop, Planet, Webpage, File, Angrej Ali, NASA, Globe, Engineer, Arctic, Informational, Fighter aircraft, Instrumental, Professional, Aircraft, Highlight, Word, Clinic, Diagram, Iceberg, Action & Adventure, 3 average shot changes per 10 seconds, Snow, Donald Trump, Oliver Ackland, White and blue text, CGI : Computer Generated Image, Ice melting, Screen, Steve Forrest, Zhao Hongbo, Weather","This NASA Mission Uses Cold War Planes to Map the Worlds Largest Island","Greenland loses close to 100 million Olympic size swimming pools per year. We know that statistic thanks to this critical NASA mission.   Follow Focal Point for more incredible science stories!","NEWS",232.489,"/SeekerMedia/videos/1319255794845574/",
"facebook614724062049246","Poster, Transportation, Human, Automobile, Lighting, Silhouette, Ct Scan, Flora, Asphalt, Traffic Jam, Page, Intersection, Freeway, License Plate, Crowd, Text, Urban, Person, Train, 4 shot changes first 10 seconds, Vehicle, Van, Taxi, People, Night, Car, X-Ray, 4 average shot changes per 10 seconds, Road, 61-90 seconds, Tarmac, Parking Lot, Hospital, Pollution, Matt Damon, Building, Parade, Pottery, Brick, Parking, Cab, Sign, Jar, Ampersand, Logo, Flyer, Alphabet, Brochure, Word, Police Car, Night Life, Clinic, Plant, License, Trademark, Paper",,"Lets Talk About The Bourne Franchises Epic Car Chases","NEWS",79.081,"/thrillisttravel/videos/614724062049246/",
"facebook784261398430033","15 - 20 Percent Of Screen Width - First 10 Seconds, Automobile, Transportation, Human, Electrical Device, Beard, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Kid, Flora, Bread, Ankle, 1 - 5 Words On Screen - First 10 seconds, Driving, Bacon, Bar Stool, Text, Urban, Toast, Person, Dessert, Vehicle, Furniture, Baby, People, Sandwich, Car, Applique, 3 Seconds on Screen, Chocolate, Coat, Town, City, Cake, Headrest, Cactus, TEXT_TOP_LEFT, Appliance, 2-3 minutes, 5 average shot changes per 10 seconds, Food, Building, Cornbread, Bbq, 15 - 20 Percent Of Screen Height - First 10 Seconds, 5 shot changes first 10 seconds, Oven, Cup, Bowl, Child, Glasses, Pottery, Clothing, Brick, Plumbing, Chair, Butter, 2 Average Words On Screen, Perry Blake, 1 - 2 Words Per Second - First 10 Seconds, Webpage, Donut, Overcoat, Jar, File, Dress Shirt, Ampersand, Skyscraper, Cookie, Logo, Alphabet, Shirt, TEXT_MIDDLE_CENTER, 13-15 shot changes first 30 seconds, Word, Plant, Ralf Little, Burger, Biscuit, Taco, High Rise, Bottle, 1 - 3 The Most Words On Screen At  Any One time - First 10 seconds, Suit, French Toast, Trademark, Aloe, Architecture","Fork Yeah: Patacon Pisao","Forget all your preconceived notions about bread reigning supreme as king of the sandwich -- plantains can miraculously succeed in replacing the conventional sandwich binder. Thats the case at Patacon Pisao, a Lower East Side shop whose name translates to “flattened plantain.”","OTHER",126.334,"/thrillistfoodanddrink/videos/784261398430033/",
"facebook10155729118580891","Transportation, Poster, Leisure Activities, Human, Automobile, Rainforest, Fence, Flora, Sea Waves, Ocean, Promontory, Marcos Witt, Arched, Sports Car, Brian Knobbs, Pond, Person, 4 shot changes first 10 seconds, Vehicle, Vegetation, Adventure, 4 average shot changes per 10 seconds, Vest, Tubing, Storm, Team, Canoe, People, Rubble, Flood, Car, Rafting, Rowboat, Outdoors, Canal, Cinema, River, Mountain, Forest, Nature, Arch, Hole, Clothing, Water, Formula One, Dinghy, Race Car, Conifer, Logo, Sea, Flyer, Brochure, Boat, Thunderstorm, Tree, Bush, Paper, Trademark, Christian Vande Velde, Cave, 13-15 shot changes first 30 seconds, Plant, Rock, Word, Hurricane, Stage, Watercraft, Vessel, Hedge","Go River Jet Boating Through Canyons","Jet down a river on this 52 MPH boat ride. >> thrl.st/2xNiBZe","NEWS",60.371,"/thrillisttravel/videos/10155729118580891/",
"facebook10155961090925891","Transportation, Poster, Half Track, Human, Automobile, Flora, Asphalt, Coil, Person, Sports Car, 4 shot changes first 10 seconds, Vegetation, Vehicle, Kart, Road, Motorcycle, Truck, Car, People, Airplane, Tarmac, Outdoors, Cumulus, Back, Ice, Forest, Mountain, Building, Nature, Alps, Arctic, Winter, Toy, Seaplane, Formula One, Race Car, Conifer, 91-120 seconds, 2 average shot changes per 10 seconds, Sky, Flyer, Brochure, Tree, Spiral, Spruce, Paper, Cloud, Word, Plant, Atv, Rotor, Snow","Ice Karting","Frozen lake go-karting will definitely get your blood pumping.","NEWS",91.07,"/thrillisttravel/videos/10155961090925891/",
"facebook10156222196765891","Weather, Poster, Transportation, Human, Candle, Automobile, Robbie Amell, 10 - 12 The Most Words On Screen At Any One Time - First 10 Seconds, Cockpit, Lighting, Bicycle, Face, 10 - 15 Percent Of Screen Width - First 10 Seconds, Surgeon, Intersection, Outer Space, Red Sky, Smile, Doctor, 21 - 25 Words On Screen - First 10 seconds, 21 - 25 Words On Screen - First 10 seconds, Urban, Hardware, Person, Bike, Vehicle, Furniture, Max Azria, Adventure, Space, Road, Hand, Classroom, Coat, TEXT_BOTTOM_LEFT, Astronomy, Person Drinking, People, Car, Airplane, Asleep, Aerial View, Town, Sunrise, Outdoors, City, Electronics, Kelli Goss, 2 - 3 Words Per Second - First 10 Seconds, Warplane, Landscape, Cumulus, Back, Airliner, Waterfront, Revolving Door, Female, Glider, Convertible, Building, TEXT_BOTTOM_RIGHT, 4 - 6 The Least Words On Screen At Any One Time - First 10 Seconds, Takeoff, Hair, Nature, Girl, Clothing, Glasses, Camera, Universe, Chair, 2 shot changes first 10 seconds, Jet, Door, 91-120 seconds, Logo, Make Out, Dusk, Sky, Aircraft, Head, Mary Helen Bowers, Blonde, TEXT_BOTTOM_CENTER, Suit, Indoors, Trademark, Computer Keyboard, Cloud, Tony Meola, Word, Sunset, Haircut, Scenery, Harbor, Computer Hardware, Juanito Navarro, Maurizio Martina, 5 - 10 Percent of Screen Height - First 10 Seconds, Woman, Overcoat, Portrait, Keyboard, Downtown, Dawn, 2 Seconds On Screen, 3 average shot changes per 10 seconds, Port, Gliding, Bottle, Carmen Aristegui","Farty Flight","This plane made an emergency landing due to farting.","NEWS",113.705,"/thrillisttravel/videos/10156222196765891/",
"facebook1434820066608113","Innovation, Transportation, Luggage, Human, Poster, Automobile, Swimming, Fence, Flora, Bicycle, Promotional, 3 shot changes first 10 seconds, Doctor, Meal, Intersection, Sports Car, Person, Bike, Vehicle, Drink, Furniture, Road, Motorcycle, Suv, People, Suitcase, Car, Hobby, Electronics, Shorts, User Generated Content, Cristian Roldan, Parking Lot, Palm Tree, 2-3 minutes, Food, Pankaj Advani, Milk, Coupe, Pottery, Jaguar Car, Glasses, Parking, Water, Sedan, Cleaning, Chair, Engine, Breakfast, Animal, 2 average shot changes per 10 seconds, Sports, Flyer, Brochure, Arecaceae, Shirt, Tree, Head, Indoors, Cyclist, Paper, Dairy, Weed, Vase, Plant, Bench, Beverage, Sport, Jar, Dress Shirt, Office, Potted Plant, Hedge","These Two Illusionists Make Mind Blowing videos","These visual tricksters create mind-blowing optical illusions. (via NowThis Entertainment)","NEWS",125.523,"/thrillistentertainment/videos/1434820066608113/",
"facebook1306150519512838","Poster, Transportation, Leisure Activities, Human, Jeep, Automobile, Walking, Hiking, Asphalt, Hill, Outer Space, Crater, Person, Smoke, Coal, Bonfire, Vehicle, Tow Truck, Space, Road, Eruption, Astronomy, Rubble, Truck, People, Car, Tarmac, Outdoors, Camping, Tent, Mountain, Dirt Road, Field, Pollution, Nature, Flame, Mining, Dune, Fire, Universe, Trail, Pickup Truck, Path, 91-120 seconds, 2 average shot changes per 10 seconds, Sand, Valley, Logo, Monk, Soil, Trademark, Offroad, 1 shot changes first 10 seconds, Word, Rock, Volcano, Campfire, Gravel","Volcano Boarding in Nicaragua","Sled down a volcano at 60 miles per hour. >> thrl.st/2wFkK8q","NEWS",115.881,"/thrillisttravel/videos/1306150519512838/",
